杉本		650.441	651.489	1.048	茎の部分が
杉本		651.489	651.641	0.152	えー
杉本		651.641	651.937	0.296	どんどん
杉本		651.937	653.33	1.393	大きくなっていく
杉本		653.578	654.116	0.538	て感じで
杉本		675.654	676.827	1.173	環境としては
杉本		677.357	678.344	0.987	温度と光は
杉本		679.192	679.371	0.179	えー
杉本		679.468	681.895	2.427	比較的涼しい気候で
杉本		682.827	683.11	0.283	えー
杉本		684.303	686.124	1.821	温度は10度から23度
杉本		691.834	693.199	1.365	30度超えると
杉本		693.199	693.578	0.379	えー
杉本		694.316	696.93	2.614	生育が停止してしまうっていう特徴があります
杉本		708.674	711.412	2.738	地面の温度で、地温が13度前後
杉本		711.53	711.93	0.4	が適温
杉本		716.606	718.137	1.531	これ以上、上がることによって
杉本		718.337	718.524	0.187	えー
杉本		718.958	720.13	1.172	収穫量が低下します
杉本		730.262	730.882	0.62	土壌は
杉本		731.274	732.764	1.49	深く排水の良いもので
杉本		733.978	735.323	1.345	よく肥えた砂状の
杉本		735.592	735.882	0.29	えー
杉本		735.957	737.019	1.062	壌土が適しています
杉本		779.068	780.364	1.296	ジャガイモはそれで最後です
杉本		782.406	783.137	0.731	えー
杉本		784.544	787.951	3.407	植物としての分類、利用部分の分類、共通点は何か
杉本		789.765	792.034	2.269	さっきなんかナス科の植物
杉本		804.903	806.068	1.165	？？？
杉本		823.772	824.924	1.152	利用法についてなんか
杉本		829.495	830.778	1.283	食べるとこが別々
杉本		833.985	836.02	2.035	ナスとトマトはなんて書いてある
杉本		839.772	840.303	0.531	？？？
杉本		850.923	852.861	1.938	？？？
杉本		899.482	901.772	2.29	ナスだけ７世紀だいぶ前やな
杉本		923.012	925.137	2.125	ジャガイモアメリカ大陸としか書いてないね
杉本		925.185	925.903	0.718	どっちかわからん
杉本		931.33	932.172	0.842	アメリカ大陸や
杉本		934.489	937.406	2.917	何も書いてないんなら両方が産地になるんじゃ
杉本		946.254	947.847	1.593	？？？
杉本		953.82	954.344	0.524	えっと
杉本		963.061	964.951	1.89	ジャガイモだいたい60
杉本		965.799	966.061	0.262	えー
杉本		966.24	967.737	1.497	から70日ぐらいかな
杉本		996.675	997.42	0.745	？？？
杉本		1001.847	1003.958	2.111	詳しくは書いてないんだよね
杉本		1008.537	1009.744	1.207	発芽してから
杉本		1010.819	1012.171	1.352	だいたい30日で
杉本		1012.262	1014.255	1.993	そっから蕾まで20日で
杉本		1016.702	1019.019	2.317	そっから花が咲くのが２週間で
杉本		1020.047	1020.496	0.449	14日で
杉本		1023.247	1023.674	0.427	そっから
杉本		1023.675	1024.372	0.697	えー
杉本		1024.372	1025.848	1.476	花が咲いて枯れて
杉本		1026.53	1027.212	0.682	枯れてから
杉本		1027.227	1027.544	0.317	えー
杉本		1027.544	1029.316	1.772	実ができていく
杉本		1030.516	1033.219	2.703	塊茎がでかくなってって感じです
杉本		1036.806	1037.992	1.186	64からないっすね
杉本		1039.055	1041.448	2.393	そっから日数書いてないんでわからないです
杉本		1045.833	1048.62	2.787	最低64から70日って感じです
杉本		1065.385	1067.64	2.255	ナスは結構温暖な感じで
杉本		1071.971	1073.426	1.455	？？？
杉本		1103.323	1104.461	1.138	ジャガイモは書いてないな
杉本		1130.241	1133.627	3.386	ジャガイモに関しては種イモっていうのがあるな
杉本		1147.682	1148.648	0.966	？？？
杉本		1158.041	1158.462	0.421	んー
杉本		1162.571	1165.233	2.662	日本にどうやって伝わったとかってありますか
杉本		1170.813	1171.613	0.8	ナスはどうです
杉本		1176.309	1180.206	3.897	ジャガイモだけがオランダ人から長崎に伝わった
杉本		1186.461	1187.619	1.158	共通点あんまりないね
杉本		1207.351	1208.516	1.165	ジャガイモが砂で
杉本		1208.737	1210.413	1.676	ナスが砂と粘土
杉本		1210.848	1212.055	1.207	トマトなんでしたけ
杉本		1246.681	1246.895	0.214	んー
杉本		1246.895	1247.667	0.772	何度から
杉本		1248.468	1249.633	1.165	何度以上になると
杉本		1249.907	1250.59	0.683	えーと
杉本		1251.769	1254.445	2.676	生育が止まるとかって書いてないですか
杉本		1255.26	1256.674	1.414	ナスはないです
杉本		1260.482	1261.448	0.966	適温ぐらいしかない
杉本		1298.053	1298.805	0.752	ジャガイモは
杉本		1300.423	1303.223	2.8	あまり光に関しては書いてないですけど
杉本		1303.673	1307.57	3.897	基本地温についてしか書いてないんで何とも言えないです
杉本		1309.644	1310.451	0.807	あのー温度
杉本		1315.738	1317.62	1.882	地温について書いてある？
杉本		1323.416	1325.044	1.628	含まれる栄養については？
杉本		1325.551	1326.145	0.594	ナス
杉本		1326.851	1327.816	0.965	トマトはビタミンと
杉本		1328.302	1328.447	0.145	えー
杉本		1328.447	1328.834	0.387	何や
杉本		1335.387	1337.828	2.441	ジャガイモは炭水化物とタンパク質
杉本		1360.257	1362.325	2.068	そうだよね、色々足りないっすよね
杉本		1376.543	1377.826	1.283	トマトの方には書いてあったな
杉本		1389.582	1391.051	1.469	いや、書いてないです
杉本		1391.476	1394.138	2.662	あ、けど一応、トマトに関して病気
杉本		1394.509	1394.929	0.42	ついて
杉本		1395.489	1395.745	0.256	まぁ
杉本		1407.383	1408.865	1.482	？？？
杉本		1425.766	1429.738	3.972	ジャガイモに関して短期間の栽培ができるって書いてあります
杉本		1466.27	1467.884	1.614	じゃがいもの最初に書いてあるんですけど
杉本		1468.544	1469.447	0.903	じゃがいものバレイショ
杉本		1469.86	1470.006	0.146	えー
杉本		1470.006	1481.38	11.374	括弧、行政機関や北海道で用いられる括弧、その他炭水化物やタンパク質が豊富って書かれていて、バレイショ炭水化物なんてものがあるんですか
杉本		1484.117	1484.69	0.573	名前すよね
杉本		1490.647	1492.668	2.021	他にもバレイショって書いてあるっすね
杉本		1500.644	1501.233	0.589	括弧きる
宮田		11.541	12.207	0.666	ナスです
宮田		16.847	18.009	1.162	えーと
宮田		18.009	19.305	1.296	ナスは
宮田		20.007	20.673	0.666	原産
宮田		20.894	21.958	1.064	地がインドです
宮田		23.985	25.166	1.181	日本には紀元前
宮田		25.564	28.888	3.324	あっ紀元前じゃないや７世紀に伝わりました
宮田		33.049	37.23	4.181	ナスは原産地がインドですけど
宮田		38.541	41.356	2.815	日本には７世紀ごろに伝わった
宮田		52.607	53.005	0.398	で
宮田		53.999	56.737	2.738	種まきから100日ほどで
宮田		58.799	59.33	0.531	んー
宮田		59.619	59.902	0.283	花
宮田		60.239	60.557	0.318	ん？
宮田		61.792	63.351	1.559	収穫までかな
宮田		63.526	65.912	2.386	収穫まで100日程度かかるていう
宮田		67.419	67.681	0.262	んー
宮田		67.774	69.905	2.131	自家受粉するので
宮田		70.649	70.918	0.269	えー
宮田		72.107	72.858	0.751	植物です
宮田		73.727	75.803	2.076	書いてあること言っちゃって良いのかな
宮田		76.61	77.568	0.958	でー
宮田		77.782	78.699	0.917	適温
宮田		78.84	79.047	0.207	えー
宮田		79.061	80.295	1.234	発芽適温
宮田		80.426	82.647	2.221	が25度から30度
宮田		84.378	85.068	0.69	でー
宮田		85.168	87.402	2.234	果実の肥大化に22度から
宮田		87.833	89.792	1.959	26度が適温です
宮田		91.758	92.109	0.351	んで
宮田		92.874	95.55	2.676	ナスは光が不足すると
宮田		96.767	98.74	1.973	落下が多くなります
宮田		100.158	103.0	2.842	で紫外線量が少なくなると
宮田		103.415	103.829	0.414	えー
宮田		104.115	105.219	1.104	果実の色が
宮田		105.395	107.891	2.496	悪くなるので商品価値が下がります
宮田		111.702	111.916	0.214	えー
宮田		111.916	113.378	1.462	ナスの根が
宮田		113.761	115.692	1.931	深く伸びる性質があるので
宮田		116.137	117.461	1.324	水捌けの良い
宮田		117.989	118.561	0.572	土壌が
宮田		119.175	120.161	0.986	適切ですが
宮田		121.03	121.258	0.228	えー
宮田		121.265	126.975	5.71	砂状の土壌では収穫が早くなる代わりに長期の収穫が難しく
宮田		127.812	127.999	0.187	えー
宮田		128.026	130.24	2.214	粘土状の土質では
宮田		131.257	131.933	0.676	土壌では
宮田		132.957	135.861	2.904	発芽がいい代わりに病気にかかりやすいです
宮田		136.847	137.489	0.642	Phは
宮田		138.068	140.627	2.559	5から7ぐらいが適切です
宮田		152.391	153.357	0.966	になりやすい
宮田		156.063	156.966	0.903	Phは
宮田		157.448	158.552	1.104	5から7
宮田		158.707	159.155	0.448	適してます
宮田		160.438	160.942	0.504	ピーエイチ
宮田		381.771	384.826	3.055	アメリカってアメリカ大陸のどっち
宮田		480.543	481.143	0.6	きゅう
宮田		489.288	490.73	1.442	？？？
宮田		619.6	620.02	0.42	塊
宮田		620.55	621.323	0.773	コンカイとか
宮田		621.888	622.833	0.945	コン、違うな
宮田		623.261	623.841	0.58	何だっけ
宮田		836.572	838.703	2.131	ナスとトマトは書いてない
宮田		840.488	840.881	0.393	あれは
宮田		841.427	842.171	0.744	ジャガイモは
宮田		842.309	842.764	0.455	えーと
宮田		842.91	843.551	0.641	根っこの
宮田		845.716	846.385	0.669	？？？
宮田		846.495	847.53	1.035	茎の部分だったか
宮田		848.192	849.937	1.745	俺の知ってるのと若干違う
宮田		853.812	856.268	2.456	あれが水はけの良い土を好む
宮田		857.137	858.157	1.02	特性がある
宮田		902.02	902.93	0.91	そうっすね
宮田		903.799	904.654	0.855	こいつだけ
宮田		905.509	908.447	2.938	インド産で他が南米産すね
宮田		939.627	942.247	2.62	一応発見はインカ系だったはずなんだけど
宮田		942.316	943.289	0.973	南米のはず
宮田		944.048	945.151	1.103	知らないけど
宮田		950.585	952.557	1.972	収穫までってどれくらいでしたっけ
宮田		968.813	969.185	0.372	んー
宮田		1005.455	1007.592	2.137	60日って２ヶ月ってことだよね
宮田		1019.606	1020.089	0.483	14日
宮田		1021.33	1022.027	0.697	64日
宮田		1042.178	1042.702	0.524	んー
宮田		1068.164	1068.881	0.717	夏野菜
宮田		1073.254	1074.034	0.78	ジャガイモは
宮田		1074.94	1075.374	0.434	秋の
宮田		1075.909	1076.227	0.318	えっと
宮田		1076.558	1080.227	3.669	植え付けか春の植え付けなんで若干違います
宮田		1098.827	1100.64	1.813	りょ、自家受粉とか
宮田		1101.73	1103.199	1.469	ってトマトどうでしたっけ
宮田		1111.157	1111.744	0.587	えーと
宮田		1112.454	1112.881	0.427	かー
宮田		1114.378	1115.633	1.255	作物作るのに
宮田		1116.475	1120.889	4.414	トマトの苗一本で成立するとか書いてないですか
宮田		1133.951	1135.579	1.628	？？？
宮田		1135.579	1137.33	1.751	全部一つの根からできるから
宮田		1166.15	1170.316	4.166	こっちは、栽培が広がったとしかないです
宮田		1188.206	1188.544	0.338	Lol
宮田		1201.365	1204.055	2.69	土壌についてはなんて書いてます
宮田		1212.682	1214.44	1.758	？？？
宮田		1273.139	1274.036	0.897	んー
宮田		1275.396	1280.458	5.062	光とかって不足すると困るってあるんですか
宮田		1295.788	1296.643	0.855	ジャガイモは
宮田		1311.318	1315.249	3.931	まぁジャガイモは土の中にあるから
宮田		1342.53	1344.509	1.979	ナスは何も書いてないです
宮田		1353.977	1354.446	0.469	んー
宮田		1354.446	1356.501	2.055	ナスの説明色々と足りないんすよね
宮田		1358.877	1360.277	1.4	説明にも文句言い出す
宮田		1363.347	1364.767	1.42	ナスはバカ食い
宮田		1365.11	1368.489	3.379	すごい肥料を馬鹿食いする植物なんで
宮田		1369.161	1373.533	4.372	有機質とか書いてないとおかしいんですけどこの説明見るとおかしいっていう
宮田		1373.911	1374.932	1.021	Lol
宮田		1378.731	1380.269	1.538	違うんだよな
宮田		1386.5	1389.148	2.648	根腐れ病とかの話書いてありましたっけ
宮田		1432.368	1432.706	0.338	あー
宮田		1432.706	1433.079	0.373	確かに
宮田		1433.867	1436.17	2.303	収穫から３ヶ月ちょいぐらいかかる
宮田		1440.712	1441.836	1.124	5月連休ぐらいに
宮田		1442.522	1447.191	4.669	から栽培を始めて8月ぐらいに取れるんで
宮田		1481.967	1484.153	2.186	バレイショは名前すね
宮田		1484.697	1485.408	0.711	正式名っすね
宅美		9.233	10.656	1.423	僕はトマトです
宅美		170.986	176.434	5.448	トマトは世界的に非常に広く栽培して利用されている野菜の一種になります
宅美		182.289	182.627	0.338	えー
宅美		182.654	186.04	3.386	ビタミンや無機、無機質が豊富な
宅美		187.006	187.316	0.31	えーと
宅美		187.316	188.716	1.4	食べ物になってまして
宅美		189.11	195.344	6.234	まぁ調理にもよくそのままでも利用されています
宅美		198.936	200.199	1.263	トマトっていうのは
宅美		201.081	201.35	0.269	えーと
宅美		201.372	205.82	4.448	南米から世界に広がっ、栽培が広がったと伝えられています
宅美		207.178	207.351	0.173	えー
宅美		207.351	209.496	2.145	日本には１８世紀ごろ
宅美		209.992	211.916	1.924	に伝わりました
宅美		215.957	217.737	1.78	で種まきなんですけど
宅美		217.889	219.903	2.014	種をまいたあと
宅美		220.537	221.275	0.738	えっと
宅美		221.275	221.951	0.676	だいたいまぁ
宅美		222.765	225.648	2.883	芽が出るまで6から10日かかります
宅美		227.834	228.172	0.338	で
宅美		228.578	231.696	3.118	だいたい収穫まで60日ぐらいですかね
宅美		235.544	235.861	0.317	で
宅美		236.978	239.096	2.118	栽培状の特徴なんですけど
宅美		239.971	240.502	0.531	？？？
宅美		240.516	242.696	2.18	まぁ花が咲いて
宅美		242.868	246.385	3.517	開花後５０日ほどで収穫できます
宅美		250.22	250.537	0.317	で
宅美		250.944	252.523	1.579	生育環境です
宅美		254.199	254.502	0.303	えっと
宅美		254.626	256.785	2.159	トマトは温度と光に強く
宅美		256.799	257.357	0.558	えーと
宅美		257.365	258.958	1.593	非常に関係しています
宅美		260.399	260.841	0.442	えっと
宅美		261.041	262.317	1.276	太陽の光が強く
宅美		263.379	263.903	0.524	えーと
宅美		264.054	265.757	1.703	昼と夜の温度差が
宅美		267.219	268.771	1.552	大きいと良いそうです
宅美		269.309	270.758	1.449	発育が良いそうです
宅美		272.84	275.144	2.304	発芽の、ハツメか、発芽の
宅美		276.04	280.475	4.435	適温が25度から30度と比較的高いです
宅美		283.35	284.847	1.497	土壌と水分です
宅美		285.02	288.758	3.738	土壌はそんなに、あまり選ばれないそうです、関係ないそうです
宅美		288.813	293.241	4.428	で排水なんですけど、排水の良い有機質の多い
宅美		293.241	293.655	0.414	えー
宅美		293.661	295.641	1.98	土が適してるそうです
宅美		298.668	299.047	0.379	で
宅美		300.13	302.454	2.324	湿度が低い環境
宅美		303.068	304.958	1.89	低い環境でその梅雨
宅美		305.744	306.882	1.138	梅雨場では
宅美		306.888	307.944	1.056	えーと
宅美		308.006	308.854	0.848	夏の
宅美		310.186	310.365	0.179	あ
宅美		311.565	311.875	0.31	夜
宅美		312.827	313.13	0.303	高
宅美		313.75	317.088	3.338	夜高温なところは好ましくないそうです
宅美		318.586	319.441	0.855	以上です
宅美		478.157	479.15	0.993	なんて読むんですかね
宅美		499.937	501.523	1.586	すいません、これってどういう字ですか
宅美		503.93	504.957	1.027	ここはどう
宅美		508.151	508.496	0.345	ああ
宅美		569.606	572.572	2.966	すいません、芽が出るところもう一度お願いします
宅美		803.296	804.324	1.028	？？？
宅美		968.999	970.558	1.559	こっちだいたい100日ぐらい
宅美		971.303	971.916	0.613	こっちも100
宅美		976.372	978.324	1.952	ジャガイモだけ早く育つはずなんだよな
宅美		1069.53	1070.468	0.938	トマトもっすね
宅美		1108.502	1109.826	1.324	自家受粉というと
宅美		1120.764	1121.909	1.145	いや、そこ
宅美		1122.247	1123.061	0.814	書いてないですね
宅美		1171.765	1173.454	1.689	伝わったしかないです
宅美		1214.958	1215.682	0.724	えっと
宅美		1216.027	1217.73	1.703	土壌ですか、トマトは
宅美		1219.123	1220.172	1.049	排水の良い
宅美		1220.847	1222.572	1.725	有機質の多い土ですね
宅美		1223.061	1224.447	1.386	土壌はそんなに
宅美		1224.592	1225.468	0.876	選ばないですね
宅美		1280.993	1281.607	0.614	トマトは
宅美		1282.941	1285.127	2.186	結構光と関係があるんで
宅美		1285.127	1291.094	5.967	太陽の光、比較的に温度が高い場所を好んでいるので適温が
宅美		1291.601	1293.222	1.621	適温が高いところ、光が重要です
宅美		1308.089	1309.014	0.925	地温って言うと
宅美		1320.704	1321.642	0.938	んー
宅美		1329.039	1331.439	2.4	無機質が多くって書いてあります
宅美		1396.853	1397.584	0.731	トマトですか
宅美		1398.398	1398.743	0.345	あー
宅美		1398.743	1400.75	2.007	そうですね、湿度が低い環境だと
宅美		1402.456	1403.339	0.883	生育が
宅美		1404.575	1404.899	0.324	んー
宅美		1405.843	1406.354	0.511	足りないっす
発言者不明		494.081	495.53	1.449	？？？
発言者不明		777.793	778.627	0.834	？？？
発言者不明		792.847	794.309	1.462	？？？
発言者不明		825.696	826.744	1.048	？？？
発言者不明		838.703	839.171	0.468	？？？
発言者不明		1338.35	1339.385	1.035	ジャガイモはナスなし
other		239.206	239.951	0.745	録画の切れ目
other		760.875	765.564	4.689	実験者への質問『宮田』：これって書いてあること以上のことを喋ってはいけないんでしょうか
other		765.606	766.502	0.896	実験者：というと
other		766.537	769.833	3.296	実験者への質問『宮田』：全部がナスカの植物と言うのはダメなんでしょうか
other		770.517	772.027	1.51	実験者：いや大丈夫ですよ
other		772.137	774.068	1.931	実験者への質問『宮田』：知ってる知識なら喋っても
other		774.22	775.137	0.917	実験者：いいですよ
other		1261.434	1262.379	0.945	動画の切れ目
